Main_ID,EventYear,Collected,Raised,NonFund,Donated,Participant,Volunteer,CorpSponsor,Fundraiser,RegFeePaid,CCWaived,TeamID,MinFund,Commitment,Virtual,CompanyID,RestrictedFund,UniqueID,EventName,RaisedMembers,Event,FRChangeDate,FBFundraiserID,FBDonationID,FBAdjustments,FBChangeDate
13718-A,2023,"4,325","4,100",225,0,true,false,false,true,true,false,77,"4,000","4,000",false,NULL,1,E4DBAE58-5E02-EE11-B383-0A4CF4968877,PMC,0,6,2023-10-01 16:00:01.220,NULL,NULL,0,NULL
13719-3,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,10273483-9CAD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13722-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,8067154A-8AB7-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13723-2,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,E08BC204-52BD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13724-A,2023,"1,605.15","1,405.15",200,0,true,false,false,true,true,false,"1,708","1,000","1,000",false,NULL,NULL,A6A3DAC3-6617-EE11-93E6-00237D21B888,PMC,0,D,2023-08-06 21:20:01.670,3499073360361022,NULL,0,2023-08-04 22:31:44.690
13731-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,A0873897-4B22-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13733-9,2023,"4,285","4,060",225,0,true,false,false,true,true,false,"1,384","4,000","4,000",false,NULL,XJ,F0DB2E26-2697-ED11-B382-0A4CF4968877,PMC,0,C,2023-09-26 13:30:00.670,NULL,NULL,0,NULL
13734-A,2023,"35,825.19","35,625.19",200,0,true,false,false,true,true,false,"2,053","2,000","2,000",false,NULL,MF,68809817-43D2-ED11-8450-00237D21B888,PMC,0,C,2023-11-09 11:24:19.980,NULL,NULL,0,NULL
13737-1,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,3EB13B40-F061-EE11-93E6-00237D21B888,PMC,0,NULL,2023-10-03 09:25:00.560,NULL,NULL,0,NULL
13746-A,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,AEA8ACF3-DC03-EE11-93E6-00237D21B888,PMC,0,NULL,2023-06-05 16:10:02.570,NULL,NULL,0,NULL
13747-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,00750490-91AC-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13750-A,2023,"4,340","4,140",200,0,true,false,false,true,true,false,"2,059","2,000","2,000",false,NULL,NULL,30E05ABA-2B19-EE11-80A4-0A4CF4968877,PMC,0,C,2023-09-24 12:12:38.673,NULL,NULL,0,NULL
13752-0,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,F03E1BE5-3CB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13765-6,2023,"7,458","7,177",281,0,true,false,false,true,true,false,801,"6,000","6,000",false,NULL,NULL,87395FC5-1892-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-22 12:59:31.757,NULL,NULL,0,NULL
13766-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,40F4F8F5-DDAF-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13767-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,00D2A336-10D6-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13768-5,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,402B9B64-3DB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13774-0,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,8E297779-5FA5-ED11-8450-00237D21B888,PMC,0,NULL,2023-02-28 14:39:13.793,NULL,NULL,0,NULL
13774-0,2023,550,500,50,0,true,false,false,true,false,false,NULL,500,500,false,NULL,NULL,E16DBFD5-7D50-ED11-B914-0A4CF4968877,Winter-Cycle-Boston,0,NULL,2023-03-02 13:55:04.140,726898165466867,NULL,0,2023-03-02 14:00:59.893
13778-2,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,F06EA1E9-49D2-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13779-A,2023,"2,460","2,260",200,0,true,false,false,true,true,false,"1,243","2,000","2,000",false,NULL,NULL,80B8BB56-26CC-ED11-B382-0A4CF4968877,PMC,0,C,2023-10-26 13:32:00.440,NULL,NULL,0,NULL
13780-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,30EC9178-A804-EE11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13782-1,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,A09A9D9F-DEAF-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13783-A,2023,"6,335","6,000",335,0,true,false,false,true,true,false,"1,897","6,000","6,000",false,NULL,NULL,C0BB0EBA-5EAE-ED11-B382-0A4CF4968877,PMC,0,9,2023-10-03 15:50:50.530,NULL,NULL,0,NULL
13784-7,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,20B7F44C-DEAF-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13787-6,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,60E229E3-90B7-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13793-1,2023,25,25,0,0,false,true,false,true,false,false,NULL,0,0,false,NULL,NULL,2BED680A-06AF-ED11-8450-00237D21B888,PMC,0,NULL,2023-02-17 16:00:00.833,NULL,NULL,0,NULL
13795-A,2023,"4,380","4,180",200,0,true,false,false,true,true,false,"2,059","2,000","2,000",false,NULL,NULL,4B962D39-871A-EE11-80A4-0A4CF4968877,PMC,0,C,2023-09-24 12:12:38.950,NULL,NULL,0,NULL
13800-8,2023,"10,412.23","10,087.23",325,0,true,false,false,true,true,false,"1,991","6,000","6,000",false,NULL,NULL,7D8E3BF5-2890-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-17 14:24:09.483,1402856883586151,23964971569818371,"4,735",2023-10-17 14:31:28.270
13803-7,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,801C27BD-ADEB-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13806-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,100B0F03-F8BD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13808-A,2023,"2,240","2,000",240,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,F068D23C-37E4-ED11-B383-0A4CF4968877,PMC,0,C,2023-10-05 12:39:03.777,NULL,NULL,0,NULL
13820-2,2023,"7,175","6,975",200,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,85C9A954-3692-ED11-B382-0A4CF4968877,PMC,0,C,2023-09-18 14:30:01.240,228133466782424,NULL,0,2023-09-18 14:31:35.760
13820-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,6022DBAB-B7CC-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13822-8,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,258FB067-E1C1-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13828-6,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,40A71801-11BD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13829-9,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,F0249C46-3C09-EE11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13830-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,C0B26049-21D7-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13832-5,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,50A00B5F-F1AF-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13832-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,50B47409-BAE7-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13834-1,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,00F827DF-08BD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13835-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,4025CF8A-291D-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13836-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,E0BD16D6-7C21-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13837-0,2023,"2,500","2,500",0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,7369FD09-B0C9-ED11-8450-00237D21B888,PMC,0,NULL,2023-03-23 15:22:25.170,NULL,NULL,0,NULL
13844-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,B0660479-0EFF-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13846-4,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,92541848-54BD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13858-7,2023,"5,806","5,535",271,0,true,false,false,true,true,false,"1,753","4,000","4,000",false,NULL,IA,D0D44F28-C691-ED11-B382-0A4CF4968877,PMC,0,6,2023-08-21 15:10:03.460,NULL,NULL,0,NULL
13858-A,2023,"6,625","6,350",275,0,true,false,false,true,true,false,"2,021","6,000","6,000",false,NULL,NULL,5029C573-2890-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-28 16:48:39.070,976371450066841,6053881128046717,120,2023-09-28 17:01:46.457
13859-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,20F316BF-BFC1-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13860-0,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,A2209676-53B8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13860-A,2023,"5,819","5,610",209,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,B056F1B6-7B17-EE11-80A4-0A4CF4968877,PMC,0,F,2023-08-10 11:43:51.300,NULL,NULL,0,NULL
13863-A,2023,0,0,0,0,true,true,false,false,false,false,"1,836",0,0,true,NULL,NULL,300699D7-83B8-ED11-B382-0A4CF4968877,PMC,0,V,NULL,NULL,NULL,NULL,NULL
13869-7,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,63A3DDC7-9F16-EE11-93E6-00237D21B888,PMC,0,NULL,2023-06-29 13:10:11.300,NULL,NULL,0,NULL
13873-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,90B587B8-2C03-EE11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13876-5,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,A76F28D3-2ECC-ED11-8450-00237D21B888,PMC,0,NULL,2023-03-26 19:35:01.230,NULL,NULL,0,NULL
13877-8,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,03CB73F5-6813-EE11-93E6-00237D21B888,PMC,0,NULL,2023-06-25 11:00:02.273,NULL,NULL,0,NULL
13877-A,2023,250,250,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,8BA0E14B-49E6-ED11-8450-00237D21B888,PMC,0,NULL,2023-04-29 00:50:00.990,NULL,NULL,0,NULL
13879-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,A10602D7-C3BD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13880-4,2023,"11,400","11,050",350,0,true,false,false,true,true,false,"1,877","6,000","6,000",false,NULL,QJ,306F2400-548F-ED11-B382-0A4CF4968877,PMC,0,H,2023-09-15 10:37:34.150,NULL,NULL,0,NULL
13881-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,80E848A7-FFE4-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13883-3,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,50605D6D-F5AE-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13884-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,60252C3A-3A0D-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13885-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,50B36DBB-7EB0-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13886-2,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,2D77D8AC-E94C-EE11-93E6-00237D21B888,PMC,0,NULL,2023-09-06 15:15:01.747,NULL,NULL,0,NULL
13886-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,00DC58B3-89BC-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13898-A,2023,100,100,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,7E13F959-85EC-ED11-93E6-00237D21B888,PMC,0,NULL,2023-05-06 23:15:01.963,NULL,NULL,0,NULL
13902-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,51B02017-0E0B-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13907-8,2023,"13,705.6","13,380.6",325,0,true,false,false,true,true,false,"1,911","6,000","6,000",false,NULL,NULL,E12FB143-2690-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-03 09:48:13.013,NULL,NULL,0,NULL
13907-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,C2930AF3-CA2F-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13908-1,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,7077EC4C-57B1-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13910-A,2023,360,360,0,0,true,false,false,true,false,false,NULL,0,0,true,NULL,NULL,809C728D-70A6-ED11-B382-0A4CF4968877,PMC,0,V,2023-09-29 16:38:18.770,NULL,NULL,0,NULL
13910-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,F0CA73D0-864D-EE11-80A4-0A4CF4968877,Unpaved,0,NULL,NULL,NULL,NULL,NULL,NULL
13911-7,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,E3354207-44B8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13916-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,90A9483A-31B9-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13920-A,2023,"6,325","6,000",325,0,true,false,false,true,true,false,"1,039","6,000","6,000",false,NULL,NULL,F0571CA9-5E90-ED11-B382-0A4CF4968877,PMC,0,9,2023-09-30 00:15:01.063,NULL,NULL,0,NULL
13925-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,F049C88D-5AA8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13926-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,1019B000-3DB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13926-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,90853978-DDD4-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13936-6,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,5050DDFA-81D9-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13936-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,50CEA2F2-86B7-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13938-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,808E65BA-47B8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13939-A,2023,"4,445","4,220",225,0,true,false,false,true,true,false,77,"4,000","4,000",false,NULL,1,00B18905-BCF5-ED11-B383-0A4CF4968877,PMC,0,6,2023-08-24 13:05:01.563,NULL,NULL,0,NULL
13943-A,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,88CAAE9E-4CA3-ED11-8450-00237D21B888,PMC,0,NULL,2023-02-02 17:55:00.640,NULL,NULL,0,NULL
13945-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,A075AE85-AE03-EE11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13947-6,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,E00236E2-48B8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13948-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,B364DDCD-B003-EE11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13950-A,2023,150,150,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,2F005F2A-D2F4-ED11-93E6-00237D21B888,PMC,0,NULL,2023-06-26 08:05:03.307,NULL,NULL,0,NULL
13953-1,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,00F6B7D4-07BD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13955-A,2023,475,200,275,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,B0D6AFED-28AF-ED11-B382-0A4CF4968877,PMC,0,8,2023-08-07 13:40:03.150,NULL,NULL,0,NULL
13957-3,2023,"7,045","6,100",945,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,15DB116A-3C90-ED11-B382-0A4CF4968877,PMC,0,8,2023-11-02 16:33:14.840,3548608142020258,7061248910588152,100,2023-11-02 16:47:18.500
13957-3,2023,235,0,235,0,true,false,false,false,true,false,NULL,"1,500","1,500",false,NULL,NULL,F0DBEAE2-8FDC-ED11-B383-0A4CF4968877,Unpaved,0,5,NULL,NULL,NULL,0,NULL
13959-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,30EF9197-F2D9-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13960-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,90514430-F7B8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13961-2,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,40C57CDB-21B9-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13961-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,C0698B96-390D-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13962-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,A0A5E07F-9ABB-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13963-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,C0A72C6F-BCBE-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13964-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,5003EDBE-56BF-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13965-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,40DF0DC9-D70A-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13970-6,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,10DD6073-AFB3-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13971-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,30939431-B0B3-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13972-2,2023,50,50,0,0,false,true,false,true,false,false,NULL,0,0,false,NULL,NULL,500ECBB9-4CBD-ED11-B382-0A4CF4968877,PMC,0,NULL,2023-07-27 15:05:01.300,NULL,NULL,0,NULL
13975-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,C08DDDD3-C6BD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13976-A,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,FB2EC7B3-9838-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-11 18:45:00.910,NULL,NULL,0,NULL
13978-0,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,70B5798E-9CBE-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13985-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,5092913A-CAC4-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13986-1,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,207D0D5A-E4BD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13987-4,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,C05BCB92-4BB9-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13988-7,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,A071F86D-08BD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13988-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,D01FEEEA-06B9-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
13993-A,2023,550,500,50,0,true,false,false,true,false,false,NULL,500,500,false,NULL,NULL,71D0248B-5A61-ED11-B915-0A4CF4968877,Winter-Cycle-Boston,0,NULL,2023-03-06 13:35:14.723,NULL,NULL,0,NULL
13997-A,2023,120,120,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,A03FD4A9-94EB-ED11-B383-0A4CF4968877,PMC,0,NULL,2023-08-05 11:25:09.243,NULL,NULL,0,NULL
14005-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,0008A480-5AB1-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
14007-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,F032D5A9-4109-EE11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
14011-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,9077CEE4-0898-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
14016-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,76A0CCEC-BFBD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
14016-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,003F64F8-1036-EE11-80A4-0A4CF4968877,Unpaved,0,NULL,NULL,NULL,NULL,NULL,NULL
14018-0,2023,"10,847.74","10,391.74",456,0,true,false,false,true,true,false,795,"6,000","6,000",false,NULL,LK,C0BBB8C0-2F91-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-07 13:31:04.203,3583458141929219,NULL,0,2023-09-07 13:46:23.590
14022-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,40C9414A-1DBD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
14028-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,50871467-4BB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
14029-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,D0424031-1C06-EE11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
14031-3,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,B38BBB6B-D328-EE11-93E6-00237D21B888,PMC,0,NULL,2023-07-22 17:05:01.737,NULL,NULL,0,NULL
14038-4,2023,"21,853","21,578",275,0,true,false,false,true,true,false,948,"6,000","6,000",false,NULL,AX,792B3103-0E8D-ED11-B382-0A4CF4968877,PMC,0,1,2023-08-14 09:50:02.623,NULL,NULL,0,NULL
14038-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,D0B5F7D3-0DB6-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
14039-7,2023,"3,880","3,680",200,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,00EEDFFA-2E91-ED11-B382-0A4CF4968877,PMC,0,C,2023-08-23 10:26:02.557,2591103824378444,6532748773471073,"1,100",2023-08-23 10:32:20.340
14040-A,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,812138EC-3790-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
14049-A,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,80DFEBBC-D9B0-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
